,id,user,tweet,location,created_at,retweet_count,class
5518,1425881681895034888,SmythWeather,"High Country Weather
🕒 14h | ☀ Sunny

Wind: 0.2 mph NE
Gust: 1.1 mph
Temperature: 80.4 °F
Humidity: 71 %
Pressure:… https://t.co/3aWCseIbtq",Virginia,2021-08-12 18:07:39,0,renewable
5519,1425881210325250051,lio_blue,"OinofytaWeatherStation
🕒 21h | 🌙 Clear

Wind: 4.7 km/h WNW
Gust: 15.8 km/h
Temperature: 28.7 °C
Humidity: 48 %
Pres… https://t.co/pyhOi1EueW","Attica, Greece",2021-08-12 18:05:46,0,renewable
5520,1425880991676125185,munazza193,"66 mln yrs ago 6-mile-wide object slammed into Earth, triggering cataclysmic series of events that killed non-avian… https://t.co/lOO0N6yGRu","Karachi, Pakistan",2021-08-12 18:04:54,1,renewable
5521,1425878422140506115,HodlColorado,@gordongekkonl @Limburg3rt It makes sense most bitcoiners love to save money by using “green” shit. I have solar pa… https://t.co/p4L7XGkyNI,CO,2021-08-12 17:54:42,1,renewable
5522,1425874361991548937,uob_team_sdme,"The seven pillars of #SDME 2021 :

1️⃣ Sustainability 
2️⃣ Clean Energy 
3️⃣ Innovation 
4️⃣ Mobility 
5️⃣ Smart So… https://t.co/mPLrEi8dC7",University Of Bahrain,2021-08-12 17:38:34,2,renewable
5523,1425873198646763530,George_Bohemia,@dwaine_van If it’s solar then only day time. 100mw likely to only generate 90mw at peak. 12-14. Actually way less,"Johannesburg, South Africa",2021-08-12 17:33:56,0,renewable
5524,1425872398784552964,uob_team_sdme,"Excited and honored to be participating  in SDME2021, looking forward to representing Bahrain in UAE. ✨… https://t.co/g5S4R6L3kd",University Of Bahrain,2021-08-12 17:30:45,1,renewable
5525,1425872027290902529,TNR_Gold,"#TNRGold🔋 $TNR.v #LosAzules Copper Royalty Holding With #McEwen Mining: San Juan Welcomes Foreign Investor to ""The… https://t.co/MpAJHoQGd6","Vancouver, BC (TSX.V: TNR)",2021-08-12 17:29:17,2,renewable
5526,1425872003408580613,AfricanPhysics,Origami-foldable tessellated Crystalline-Si solar cell module with metal textile-based stretchable connections… https://t.co/6ZpxakZ0K9,"Accra, Ghana",2021-08-12 17:29:11,0,renewable
5527,1425869806700568590,GastonGuia,@guslabu @YatinKheti @WholeMarsBlog Just ask the people at the set of desperate housewives if their houses are powered by solar shingles,Chile,2021-08-12 17:20:27,0,renewable
5528,1425868042505015304,MoeketsiWelcome,@MichaelBucwa Solar panels or generator so I can study!,"Free State, South Africa",2021-08-12 17:13:27,0,renewable
5529,1425866624746364932,SmythWeather,"High Country Weather
🕒 13h | ☀ Sunny

Wind: Calm
Gust: 0.0 mph
Temperature: 80.4 °F
Humidity: 72 %
Pressure: 30.13… https://t.co/ZGUS05zGve",Virginia,2021-08-12 17:07:49,0,renewable
5530,1425858388466995210,digitalkaphaiti,"Our goal is to see all of Haiti powered by solar. Are you ready to join us? 

#tbt #gosolarhaiti #DigitalKap… https://t.co/W2QSEiy74b",Haiti,2021-08-12 16:35:05,2,renewable
5531,1425856210377527299,ahmedelbermbali,"I had the pleasure to give a keynote during the MENA Solar Power Briefing about ""The MENA Clean Energy Market"". Che… https://t.co/9qgebodWET","Dubai, United Arab Emirates",2021-08-12 16:26:26,0,renewable
5532,1425853245554139137,Lindokuhle_GP,"@Rhadebelihle All those names come from Romans , so basically your God is Julius Caesar, God never gave a name to a… https://t.co/vMfQJrdPcw","Lephalale, South Africa",2021-08-12 16:14:39,0,renewable
5533,1425853143628320770,closetmc,"Guys did we learn about Solar system, space etc in Grade 1 I think our Grade 1 was different my Daughter was tellin… https://t.co/LSnblVHjlk",Johannesburg,2021-08-12 16:14:15,0,renewable
5534,1425852127474290699,meteoalfonso,"DENIA - SALADAR
🕒 18h | 🌤 Mostly sunny

Wind: 4.0 km/h NE
Gust: 14.8 km/h
Temperature: 30.1 °C
Humidity: 73 %
Press… https://t.co/PlExzdr1dx","Dénia, España",2021-08-12 16:10:12,0,renewable
5535,1425851798485704708,zasami01,"#Asteroid Bennu remains one of the two most hazardous known asteroids in our solar system along with 1950 DA
 Resea… https://t.co/6wRqqT4mwF","Karachi, Pakistan",2021-08-12 16:08:54,0,renewable
5536,1425851523603513354,SmythWeather,"High Country Weather
🕒 12h | ☀ Sunny

Wind: 0.7 mph ENE
Gust: 3.4 mph
Temperature: 78.6 °F
Humidity: 78 %
Pressure:… https://t.co/LqwxZkOWDC",Virginia,2021-08-12 16:07:48,0,renewable
5537,1425845584943009792,physolcell,"This is a highly visited contribution
Large Area Perovskite Solar Cells and Mini-Modules by Thermal Co-Evaporation,… https://t.co/gAZ4hkvBj4","València, País Valencià",2021-08-12 15:44:13,2,renewable
5538,1425842256016117766,Ken_Milgrom_RE,The rising cost of electricity from traditional sources makes solar installation seem like a no-brainer for many ho… https://t.co/3AQgkyf6R5,PA,2021-08-12 15:30:59,0,renewable
5539,1425842008388558851,EgyptTodayMag,"Second Khufu Solar Ship to be restored live before visitors at Egypt’s Grand Museum

https://t.co/kRxoJ46FBx",Egypt,2021-08-12 15:30:00,2,renewable
5540,1425836297264926728,lio_blue,"OinofytaWeatherStation
🕒 18h | 🌤 Mostly sunny

Wind: 13.3 km/h N
Gust: 28.8 km/h
Temperature: 32.6 °C
Humidity: 27… https://t.co/xR3IOf8VLr","Attica, Greece",2021-08-12 15:07:18,0,renewable
5541,1425836135872294924,SmythWeather,"High Country Weather
🕒 11h | ☀ Sunny

Wind: 0.2 mph SE
Gust: 1.1 mph
Temperature: 76.5 °F
Humidity: 79 %
Pressure:… https://t.co/JXdROHLrJw",Virginia,2021-08-12 15:06:40,0,renewable
5542,1425835871790501892,omarelewa67,i need solar power to continue,"Cairo, Egypt",2021-08-12 15:05:37,0,renewable
5543,1425834458633043972,MalawiUNICEF,"Thanks to @UNICEFDeutchsland, learners at Nankhwali Primary School in Mangochi have a solar-powered water system to… https://t.co/0MulUf732w",Malawi,2021-08-12 15:00:00,3,renewable
5544,1425832805997576202,AFSIA_Official,"Who's Who Interview - Bboxx
We connected with Mansoor Hamayun, CEO of @BBOXX_HQ . 
Bboxx is a next generation utili… https://t.co/8IfBcw9bNj",Africa,2021-08-12 14:53:26,0,renewable
5545,1425829361261948928,UAEMissionIRENA,"On #InternationalYouthDay, we decided to celebrate the efforts of young environmentalists, starting with Ali Blaish… https://t.co/kIJeMNRsTB",United Arab Emirates,2021-08-12 14:39:45,0,renewable
5546,1425826362657579009,Artorius519,@ELuttwak Server farms.  Social media.  Search engines. Solid state lasers. LCD and LED flat panels. Lithium-ion ba… https://t.co/oVLPpNOOHo,yes,2021-08-12 14:27:50,1,renewable
5547,1425824756293521412,ECOnews_PT,Portugal produces less solar energy than England https://t.co/FUdsiNyJAV,"Lisbon, Portugal",2021-08-12 14:21:27,0,renewable
5548,1425822331260137476,Power_oftheWord,"""Planet Saturn, solar system, astronomy"" is a perfect gift idea for someone who loves astronomy. Awesome gift for a… https://t.co/zs9s4dfLcq",,2021-08-12 14:11:48,1,renewable
5549,1425820998557847562,SmythWeather,"High Country Weather
🕒 10h | ☀ Sunny

Wind: Calm
Gust: 0.0 mph
Temperature: 70.5 °F
Humidity: 89 %
Pressure: 30.14… https://t.co/LDtJ1mVy3b",Virginia,2021-08-12 14:06:31,0,renewable
5550,1425819623853727747,rickrose5,.@KPMG_US expects companies to continue to lower the use of #carbon credits to offset their #crypto emissions and e… https://t.co/uQ5grbx4DN,PA,2021-08-12 14:01:03,0,renewable
5551,1425819365778231298,IMC_Lebanon,"Did you know that due to frequent power cuts, healthcare clinics in Lebanpn are using solar fridges to keep vaccine… https://t.co/4AjcgxIseQ","Beirut, Lebanon",2021-08-12 14:00:01,0,renewable
5552,1425818748707999752,safitravelers,#hashtag2 Portable Solar Power Banks https://t.co/R5BhiQrDEe https://t.co/1NgLhU4DL4 https://t.co/4tfXq4ecDb,"Johannesburg, South Africa",2021-08-12 13:57:34,0,renewable
5553,1425817099163758603,SibiyaC_S,When Improving Your Home Focus On Things That Will Benefit Your Pocket (&amp;Future Owners) On A Monthly Basis i.e. Ins… https://t.co/RndSb7Kjla,"Johannesburg, South Africa",2021-08-12 13:51:01,0,renewable
5554,1425815359760838656,mostavers,@EmeraldAvenger1 @EthanVanSciver I don’t have any reason to believe that his character will be respected in The Fla… https://t.co/aVQud4Sw3P,"Athens, Greece",2021-08-12 13:44:06,0,renewable
5555,1425814871073984513,marium2k,@iramizraja My home's solar panels https://t.co/iGOhccqZ2l,Kuwait,2021-08-12 13:42:10,0,renewable
5556,1425811892489031680,Morthy_Tim,The first engineer in Ghana who will successfully convert automobile air conditioning to solar powered will be very rich.,Kumasi ,2021-08-12 13:30:20,2,renewable
5557,1425811820950999043,Lindokuhle_GP,"300 electricians needed for a four year contract  solar development project in Northern Cape , send your staff to g… https://t.co/0cg2t8Pji8","Lephalale, South Africa",2021-08-12 13:30:03,32,renewable
5558,1425809111959097344,TlouEnergy,"🚨@TlouEnergy are making plans:

🔥 3tcf of natural gas resources
➕
☀️Globally high solar incidence
➕
🟦 HoA on plasma… https://t.co/960Q9BBRVT",Botswana,2021-08-12 13:19:17,16,renewable
5559,1425808034245263362,Cognisant2000,"How many solar panels do you need to power your house?

Try this simple calculation to find out

https://t.co/EDZhFJa674",Malaga,2021-08-12 13:15:00,0,renewable
5560,1425806131935563780,meteoalfonso,"DENIA - SALADAR
🕒 15h | 🌤 Mostly sunny

Wind: 6.5 km/h ENE
Gust: 23.8 km/h
Temperature: 28.2 °C
Humidity: 78 %
Pres… https://t.co/qcHwPcgI48","Dénia, España",2021-08-12 13:07:26,0,renewable
5561,1425806042357719049,KhalangaElectr1,@Eskom_SA No need to to worry about power outage contact us for solar system or ups.whatsapp 0731159351 . Check our… https://t.co/iLzCPw48VR,"Kempton Park, South Africa",2021-08-12 13:07:05,1,renewable
5562,1425805763570769920,SmythWeather,"High Country Weather
🕒 9h | 🌫 Sunny with fog

Wind: Calm
Gust: 0.0 mph
Temperature: 64.6 °F
Humidity: 95 %
Pressure… https://t.co/xe4nA9fPzX",Virginia,2021-08-12 13:05:58,0,renewable
5563,1425804880007073796,AFSIA_Official,"🇿🇦 South Africa – Local manufacturing
@IG3N_ZA, which develops lithium-ion batteries secures $1.3M in investment se… https://t.co/t5hXDvIQaC",Africa,2021-08-12 13:02:28,0,renewable
5564,1425803504451559424,FreshtecE,SWITCH TO SOLAR: 011 516 0308 sales@freshtec.co.za WhatsApp: 078 123 6647/ 078 794 3284 website:… https://t.co/DCF6uMqa1D,"Randburg, South Africa",2021-08-12 12:57:00,1,renewable
5565,1425803025046720515,DopechefD,@__crownedrebel Its never too late to switch to solar energy,Bloemfontein,2021-08-12 12:55:05,0,renewable
5566,1425802783333232643,PreciseConsult,"Solar water pumps, mills, and solar cold chains have the potential to create 190,000 jobs in Ethiopia. @Jobs_FDRE… https://t.co/Se35Y57HtY",Addis Ababa - Ethiopia,2021-08-12 12:54:08,2,renewable
5567,1425799794564415489,PreciseConsult,"Increased uptake of electric mills (including solar water mills) has the potential to double MSME profits, generati… https://t.co/DOadFlKzSN",Addis Ababa - Ethiopia,2021-08-12 12:42:15,0,renewable
5568,1425798081891733507,isajidsultan,We have already lost Abdul Salam's solar energy project and then he went to another country for his project. Please… https://t.co/Lk8Vw9bZjO,"Karachi, Pakistan",2021-08-12 12:35:27,0,renewable
5569,1425797493208625159,PreciseConsult,"The landscape of operationalized minigrids across Ethiopia [@Jobs_FDRE @ACE_TAF] 

- Ethiopia: Job Creation Through… https://t.co/kKUnorSDlT",Addis Ababa - Ethiopia,2021-08-12 12:33:07,1,renewable
5570,1425797018874781700,K_jaish,"INDIA FIN MIN:
SAYS INDIA TO SUPPORT CAPACITY ADDITION FOR SOLAR PANELS MANUFACTURING TO PUSH RENEWABLE ENERGY

SAY… https://t.co/G1goUTGLpO",Qatar,2021-08-12 12:31:13,0,renewable
5571,1425796385237086210,TheAyaMadani,Summer is so long wtf it's even longer than winter. What's wrong with the solar system??,"Cairo, Egypt",2021-08-12 12:28:42,0,renewable
5572,1425795263675912194,ialihamza91,"This $175,000 sedan uses solar power. Its 30-year-old creator is paving the way for more affordable options.… https://t.co/zgAToVQmIj",Karachi Pakistan,2021-08-12 12:24:15,0,renewable
5573,1425794853678551043,PuriSolutions,"How do solar batteries work?
#solarenergy #batteries #solarbatteries #renewableenergy https://t.co/6KylbmfKd1","Johannesburg, South Africa",2021-08-12 12:22:37,0,renewable
5574,1425793697359310860,Mondmann42,"@forusu I mean we can't even rule it out on many objects in our solar system we know much about, compared to the al… https://t.co/YaromBKfFg",Sol III,2021-08-12 12:18:02,0,renewable
5575,1425792328724275209,UK_AfricanUnion,@Resilient_40 member @MikeTerungwa used UK seed funding to support an off-grid solar-power generation project at In… https://t.co/sOq06xYO1O,"Addis Ababa, Ethiopia",2021-08-12 12:12:35,9,renewable
5576,1425790899154477060,SmythWeather,"High Country Weather
🕒 8h | 🌫 Sunny with fog

Wind: Calm
Gust: 0.0 mph
Temperature: 62.2 °F
Humidity: 95 %
Pressure… https://t.co/ejiTCjNA07",Virginia,2021-08-12 12:06:54,0,renewable
5577,1425790565455736836,lio_blue,"OinofytaWeatherStation
🕒 15h | 🌤 Mostly sunny

Wind: 13.3 km/h N
Gust: 31.7 km/h
Temperature: 33.9 °C
Humidity: 23… https://t.co/aVAnaQTPff","Attica, Greece",2021-08-12 12:05:35,0,renewable
5578,1425789429512392704,Pleasant_Energy,"Go solar with Pleasant Energy.
📱 +92-308-1000014
📧 sales@pleasantenergy.org
🌐 https://t.co/Mt3QfyJbu3

#solarenergy… https://t.co/7hwVZ4QfW8","Islamabad, Lahore, Karachi",2021-08-12 12:01:04,1,renewable
5579,1425789211974717444,barnabassabbogu,Talk to HOPELUX about anything solar. https://t.co/0JGT1fA2ho,,2021-08-12 12:00:12,0,renewable
5580,1425788677242949641,re_search7AD5,@FuturaeVitae @GretaThunberg We need all sources of clean energy. As a big fan of silver and investor it that metal… https://t.co/kwXGmwbSln,"Santa Cruz de Tenerife, Spain",2021-08-12 11:58:05,0,renewable
5581,1425785465664327680,AlAttiyahFndn,"What critical materials will be required for the future of technologies such as solar, wind, batteries? How will th… https://t.co/cCNemqf0CD","Doha, Qatar",2021-08-12 11:45:19,7,renewable
5582,1425784897591971843,IQEmprende,"📰 #Evora will have green #hydrogen production with pioneering #Portuguese #technology: ""There is no one in the worl… https://t.co/b9WBgmXOBX","Granada, España",2021-08-12 11:43:04,0,renewable
5583,1425783161691246600,wattzsolar,"Our performance lease solar plan will save up to 20% on your energy bill! 💰

Other than the features above, this pl… https://t.co/cVqvCayeZQ","Dubai, United Arab Emirates",2021-08-12 11:36:10,0,renewable
5584,1425783133576777729,godlymC,"Happy Solar return to literally one of my fav ppl on twitter, @sabreasupreme whos exactly that! Always love &amp; suppo… https://t.co/BPZIMwHeip",Yes,2021-08-12 11:36:03,1,renewable
5585,1425781757756985344,godlymC,"@sabreasupreme Eeeeeee
😁!😁!
Loveeeeeee omg happy solar return to a STAR SHININGGG forreal...
Whats ya paypal? Lunch… https://t.co/ojoShiplwP",Yes,2021-08-12 11:30:35,1,renewable
5586,1425777420376887298,DocterNathi,@Neilwejoy At home we placed solar panels 4 of them. And invested in battery power for basic things like lights and… https://t.co/QWJykr307G,"Pretoria, South Africa",2021-08-12 11:13:21,0,renewable
5587,1425776379824644097,re_search7AD5,"@FuturaeVitae @GretaThunberg Fortunately nuclear is not only massively abundant clean air, zero carbon energy but i… https://t.co/4Se0pUQOAC","Santa Cruz de Tenerife, Spain",2021-08-12 11:09:13,0,renewable
5588,1425775851988267020,SmythWeather,"High Country Weather
🕒 7h | 🌫 Sunny with fog

Wind: Calm
Gust: 0.0 mph
Temperature: 61.5 °F
Humidity: 95 %
Pressure… https://t.co/nBAYHbESAK",Virginia,2021-08-12 11:07:07,0,renewable
5589,1425775756827844609,dbongzaza,@Rhadebelihle I just gazed at the Sun. The experience was moving. I felt it in my gut/solar plexus and saw images t… https://t.co/4aOlZHnwb7,Johannesburg,2021-08-12 11:06:44,0,renewable
5590,1425772790171545602,re_search7AD5,@FuturaeVitae @GretaThunberg Solar not practical in most areas. Sure it works well in hot country but again baseloa… https://t.co/v4AZiEVCTR,"Santa Cruz de Tenerife, Spain",2021-08-12 10:54:57,0,renewable
5591,1425772325593563137,TAMUQ,One major challenge of using solar energy is how it reduces the efficiency of photovoltaic (PV) materials over time… https://t.co/TgoC8sP35D,"Doha, Qatar",2021-08-12 10:53:06,5,renewable
5592,1425771563404734470,re_search7AD5,@FuturaeVitae @yestiseye @PeterStroud57 @GretaThunberg Yeh but solar is known to cause house 🏡 fires 🔥and the panel… https://t.co/xtZWFJK6t3,"Santa Cruz de Tenerife, Spain",2021-08-12 10:50:04,0,renewable
5593,1425770568691986435,re_search7AD5,@FuturaeVitae @PeterStroud57 @yestiseye @GretaThunberg In fact people died ☠️ 💀 several of them thanks to the solar… https://t.co/eIRlo7gI39,"Santa Cruz de Tenerife, Spain",2021-08-12 10:46:07,0,renewable
5594,1425769647975145476,re_search7AD5,@FuturaeVitae @GretaThunberg Some of the solar panels now end up in landfills after only 10 years of use. The requi… https://t.co/ILyKoaVixP,"Santa Cruz de Tenerife, Spain",2021-08-12 10:42:28,0,renewable
5595,1425769164384391177,re_search7AD5,@FuturaeVitae @GretaThunberg Unfortunately you need baseload power. Renewables only work for 6-7 hours per day. Sol… https://t.co/mWdXAm0agA,"Santa Cruz de Tenerife, Spain",2021-08-12 10:40:32,0,renewable
5596,1425769039415152640,IqraYusuf12,"@jeremyhiggs That's so nice of you ^_^ 

would definitely look into ecoenergypk to meet residential solar needs","Karachi, Pakistan",2021-08-12 10:40:03,0,renewable
5597,1425768931365736451,fishyfish67,@Ceist8 @FriendsOScience @glinch72 @insane_voice @6lennybravo @mikeslastword @CanadianSence @guitarwombat… https://t.co/X5jQwf8PFI,PA,2021-08-12 10:39:37,0,renewable
5598,1425768378988482561,bertiebirdman,@dparody Spain is similar despite it being an ideal country for solar energy. Politicians have their paws in wind f… https://t.co/bh83WZ3sfg,Gibraltar,2021-08-12 10:37:25,0,renewable
5599,1425766584769974274,dparody,This is crazy and twisted. What's the point of going green when you are going to get charged? https://t.co/6zgl7u3REI,Gibraltar,2021-08-12 10:30:17,0,renewable
5600,1425762939513057280,LuMolala,"U guys can’t imagine how much I absolutely love Solar’s Mukbang Videos 

Like, I absolutely hate seeing and hearing… https://t.co/JhjICWplA0","Cairo, Egypt",2021-08-12 10:15:48,0,renewable
5601,1425761891259977729,bailarinasrosas,😌😌😌 know your skin 😅 😃 @BloggersHut #BloggersHutRT #theclqrt @RTBlogRoyalty #cosybloggersclub @USBloggerRT… https://t.co/XCikVZTbyo,"Madrid, Comunidad de Madrid",2021-08-12 10:11:38,3,renewable
